"def sum_larger(numlist, n): 
    summen = 0
    for i in numlist: 
        if numlist[i] > n: 
            summen += numlist[i]
    return summen

";"def car_type(n_pass, wt, person): 
    if person == True: 
        if n_pass > 8: 
            if wt > 5000: 
                return ""M3""
            else: 
                return ""M2""
        else: 
            return ""M1""
            
    else: 
        if wt < 3500: 
            return ""N1""
        elif 3500 < wt < 12000: 
            return ""N2""
        else: 
            return ""N3""


    ";"def sum_near_whole(A): 
    summen = 0
    for rad in range(len(A)): 
        for j in range(len(A[rad])): 
            if int(rad[j]) == rad[j]:
                if j != 0: 
                    summen += rad[j-1]
                if j != len(rad): 
                    summen += rad[j+1]
                if rad != 0: 
                    summen += A[rad-1][j]
                if rad != len(a): 
                    summen += A[rad+1][j]
            
    return summen

#Vil definere en sum hvor jeg etter hvert vil legge til tallene som oppfyller kravene
#Bruker en for-løkke for rader
#Bruker en for-løkke for kolonner
#Vil at For-løkken for rader går igjennom hver rad og ser etter heltall
#Vil at For-løkken for kolonner går igjennom hver kolonne og ser etter heltall
#Så vil jeg at funksjonen legger til tallene som oppfyller kravene
    #Tanken er å finne disse tallene ved å bruke neste rad med samme nummer for kolonne
    #Setter betingelsen at heltallet av en verdi skal være lik verdien i arrayet, ...
    # ... basert på at de verdiene dette gjelder for vil være like de samme verdiene med 0 som desimal
#kom ikke på hvordan jeg skulle få et tall til å kun bli lagt inn en gang, så er klar over at funksjonen ikke gjør dette. 
"
"def sum_larger(numlist, n):
    
    L = numlist
    
    for i in range len(L):
        
        if L[i] > n:
            
            a += L[i]
    
    return a";"def car_type(n_pass, wt, person):
    
    if person == True:
        
        if n_pass > 8 and wt > 5000:
            return ""M3""
        
        elif n > 8 and wt < 5000:
            return ""M2""
        
        else:
            return ""M1""
    
    else:
        
        if wt > 12000:
            return ""N3""
        
        elif wt > 3500: 
            return ""N2""
        
        else:
            return ""N1""";"def sum_near_whole(A):
    
    for i in range len(A):
        
        for j in range len(A[i])
            if A[i]//1 > 0:
            
                a += A[i-1] + A[i+1]"
"import numpy as np
import random as ra

def sum_larger(numlist, n):
    x = max.[numlist] + max[numlist]-1
    return x 
    
    ";"person = [M1, M2, M3]
varetransport = [N1, N2, N3]
def car_type(n_pass, wt, person):
    return str[person] + str[varetransport]
    
    ";"def sum_near_whole([A]):
    if x in range[A]:
        x = int([A])
        
a = input(""hva heter du?"")
b = input(""Hva synes du om ITGK?"")
print(""I hater ITGK, det e så så så så vanskelig"")"
"def sum_larger(numlist, n):
    s = 0
    for i in range[numlist]:
        if i > n:
            s = sum(i)
    return s";"def car_type(n_pass, wt, person):
    if wt > 12000 and person == False:
        return 'N3'
    elif:
        wt > 3500 and person == False
        return 'N2'
    elif:
        wt <= 3500 and person == False
        return 'N1'
    elif:
        n_pass > 8 and wt > 5000 and person == True
        return 'M3'
    elif:
        n_pass > 8 and wt < 5000 and person == True
        return 'M2'
    elif:
        n_pass <= 8 and person == True
        return 'M1'";"def sum_near_whole(A):
    s = 0
    for i in range(A):
        if i == int(i):
            s = sum(i+[i+1], (i+[i-1], i+[i+4], i+[i-4])
    return s"
"def sum_larger(numlist, n): 
    summen = 0 
    for tall in numlist: 
        if tall > n: 
            summen += tall 
            
    return summen 
    
sum_larger([2,5,4,7,3,8], 5)
    
    ";"def car_type(n_pass, wt, person): 
    kategori = [""M1"", ""M2"", ""M3"", ""N1"", ""N2"", ""N3""] #alle mulige kategorier 
    if person == True: #varetransport
        kategori =[""N1"", ""N2"", ""N3""] #mulige kategoriene hvis det er varetransport 
        if wt > 12000: 
            kategori = kategori[2]
        elif wt > 3500 or wt <= 12000: 
            kategori = kategori[1]
        elif wt <= 3500: 
            kategori = kategori[0] 
        
        
    elif person == False: #persontransport 
        kategori = [""M1"", ""M2"", ""M3""] #mulige kategorier hvis det er persontransport 
        if n_plass >8 and wt >= 5000:
            kategori = kategori[2]
            
        elif n_plass > 8 and wt < 5000: 
            kategori = kategori[1]
            
        elif n_plass <= 8: 
            kategori = kategori[0]
        
        
    return kategori 
    
car_type(n_pass, wt, person)
#går ut fra at n_pass er sitteplasser utenom føreren, dersom n_pass = 1 er dermed totalt antall sitteplasser 2 ";"import numpy as np 

def sum_near_whole(A): 
    summen = 0
    A = list(A) 
    
    for rad in A:
        for i in range(len(rad)): 
            
            if round(rad[i]) == rad[i]:
                
                if rad[i] == rad[0]: #gjelder for tallene i raden 
                    summen += rad[1]
               
                elif rad[i] != rad[0] or rad[i] != rad[-1]:
                    summen += rad[i + 1] + rad[i - 1]
                    
            if rad == A[0]:  #gjelder for radene i A 
                summen += A[1][i]
            elif rad == A[-1]:
                summen += A[-2][i]
            else: 
                summen += A[rad - 1][i] + A[rad+1][i]
        
                
    return summen 
    
sum_near_whole(A) 

#sjekker om tallet først har.0, hvis den har det skal den ta tallet ved siden av seg og legge til i summen. må derfor sjekke om tallet i raden står først, i midten eller sist. må gjøre det samme med rader "
"def sum_larger(numlist,n):
    summen=0
    for i in numlist:
        if numlist[i]>n:
            summen+=i
    return summen";"def car_type(n_pass,wt,person):
    
    if n_pass<=8 and person==True:
        return M1
        
    elif:
        n_pass>8 and wt<=5000 and person==True:
            return M2
    
    elif:
        n_pass>8 and wt>=5000 and person==True:
            return M3
            
    elif:
        wt<=3500 and person==False:
            return N1
    
    elif:
        3500<wt<=12000 and person==False:
            return N2
            
    elif:
        wt>12000 and person==False:
            return N3
            
    ";"import nympy as np

def sum_near_whole(A):
    
    tall=[]
    
    for rad in range(len(A)):
        
        for i in range(len(A)):
            
            if A[i]==int(A[i]): #Skjekker om tallet er int eller float
                tall.append([i+1]) #prøver her å legge til tallet til høyre for heltallet
                tall.append([i-1]) #prøver her å legge til tallet til venstre for heltallet
                tall.append(A[rad+1][i]) #prøver her å legge til tallet under heltallet der rad+1 er raden under der heltallet er                         og ""i"" blir tallet under heltallet
                tall.append(A[rad-1][i]) #prøver her å legge til tallet over heltallet
                
            
    return sum(tall)       #prøver her å returnere summen av alle tallene i lista ""tall"" 
            
        "
"def sum_larger(numlist, n):
    sum_num = 0
    for num in list: 
        if num > n: 
            return sum_num += num
        else: 
            continue # Fortsetter til neste verdi num i lista dersom tallet ikke er større enn n 
            
    return sum_num

sum_larger([1, 2, 3, 4, 5, 6, 7], 3)";"def car_type(n_pass, wt, person):
    
    types =  list('M1', 'M2', 'M3','N1', 'N2','N3')
    for car in types:
        
        if person == True:
            if n_pass <= 8:
                return car[0]
            elif n_pass >= 8 and wt <= 5000:
                return car[1]
            elif n_pass >= 8 and wt > 5000: 
                return car[2]
        
        elif person == false:
            if wt <= 3500: 
                return car[3]
            elif 3500 <= wt <= 12000:
                return car[4]
            else: 
                return car[5]
    return car
    
car_type(9, 5400, True)
    
    
    
    
    
    
    
    
    


    
    ";"def sum_near_whole(A):
    sum_tall = 0
    for lst in A: 
        for num in lst: 
            if len(int(lst[num])) == len(lst[num])-1: #undersøker om de har samme lengde, tar høyde for desimal uten tall bak
                sum_tall += (lst[num+1] + lst+1[num] + lst-1[num]) # legger til tallet ved siden av heltallet og tallet under, altså num for neste liste
                if num in sum_tall:
                    continue #hopper over tall hvis det allerede er brukt tidligere
    return sum_tall

        






                "
"def sum_larger(numlist, n):
    summen = 0
    for i in range(len(numlist)):
        if numlist[i] > n:
            summen += numlist[i]
    return summen";"def car_type(n_pass, wt, person):
    if person:
        if n_pass > 8:
            if wt > 5000:
                return ""M3""
            else:
                return ""M2""
        else:
            return ""M1""
    if not person:
        if wt > 12000:
            return ""N3""
        elif wt > 3500:
            return ""N2""
        else:
            return ""N1""
        
        ";"def sum_near_whole(A):
    tall = []
    indekser = []
    for i in range(len(A)):
        for j in range(len(A[i])):
            if (str(A[j, i]))[-1] == (""0"" or "".""):
                if i > 0:
                    tall.append(A[j, i - 1])
                    indekser.append([j, i -1])
                if i < len(A) - 1:
                    tall.append(A[j, i + 1])
                    indekser.append([j, i + 1])
                if j > 0:
                    tall.append(A[j - 1, i])
                    indekser.append([j - 1, i])
                if j > len(A[i]) - 1:
                    tall.append(A[j + 1, i])
                    indekser.append([j + 1, i])
    for i in range(len(indekser)):
        if indekser[i] in (indekser[:i] or indekser[i + 1:]):
            tall.remove(A[indekser[i][0], indekser[i][1]])
            
    return sum(tall)"
"def sum_larger(numlist, n):
    total = 0
    for i in numlist:
        if i > n:
            total += i
    return total";"def car_type(n_pass, wt, person):
    if person == True:
        if n_pass > 8:
            if wt > 5000:
                resultat = 'M3'
            else:
                resultat = 'M2'
        else:
            resultat = 'M1'
    elif: person == False:
        if wt > 12000:
            resultat = 'N3'
        elif 1200 => wt > 3500:
            resultat = 'N2'
        else:
            resultat = 'N1'
    return resultat";"def sum_near_whole(A):
    total = []
    for i in A:
        if i == #heltall:
            total.append(A[i+1], A[i-1], A[i+4], A[i-4])
            if A[i] in total:
                total.remove(A[i])
    total = sum.total
    return total
    
#ide: Gjøre at total er en liste, i den hensikt at man kan fjerne enheter fra listen
#     for så å finne totalen av enhetene i lista."
"def sum_larger(numlist,n):
    tall_større =[]
    summen = 0
    for tall in numlist:
        if tall > n:
            tall_større.append(tall)
        else:
            continue
    
    for i in tall_større:
        summen += i
    return summen";"def car_type(n_pass, wt, person):
    if person == True:
        if n_pass <= 8:
            return 'M1'
        else:
            if wt <= 5000:
                return 'M2'
            else:
                return 'M3'
    else:
        if wt <= 3500:
            return 'N1'
        elif wt <= 12000:
            return 'N2'
        else:
            return 'N3'";"def sum_near_whole(A):
    summen = 0
    dec_0 = []
    for i in range(len(A)-1):
        if A[i] >
        
        
        
        for index, tall in enumerate(rad):
            if tall.isdecimal():   #sjekker om det ikke inneholder deismaler
                dec_0.append(rad, index) #legger til rad og plassering i en ny liste
            if 
        for i in range(len(rad)-1):
            if 
                
        
        
        

#øsker å sjekke hvert tall om det inneholder desimaler. Hvis det gjør det, vil jeg lagre plassering, både rad og index
#Når jeg går igjennom arrayet ønsker jeg da å legge til de tallene som er nabo med det tallet som jeg har lagt i dec_0
#
#Når jeg har fått lagt alle disse tallene i en egen liste,jeg bruker å en if setning og sjekker om tallet allerede er i listen. Hvis det er det, bruker jeg continue slik at tallet ikke blir lagt til 2 ganger.
#loper sågjennom den listen og finner summen av den
"
"#numlist = liste med heltall
#n = et heltall
def sum_larger(numlist,n):
    sum = 0
    for i in range(len(numlist)):
        if i > n:
            sum += i
        return sum";"def car_type(n_pass,wt,person):
    if person == True:
        if n_pass <= 8:
            return ""M1""
        elif (n_pass >= 8) and (wt > 5000):
            return ""M3""
        elif (n_pass >= 8) and (wt <= 5000):
            return ""M2""
    else:
        if wt <= 3500:
            return ""N1""
        elif wt > 12000:
            return ""N3""
        else:
            return ""N2""";"import numpy as np

def sum_near_whole(A):
    summen = []
    for i in range(len(A)):
        string_i = str(i)
        for j in range(len(string_i)):
            if i[-1] in [""0"",""."","" ""]:
               if number not in summen:
                    summen.append(A[i+1][i])
                    summen.append(A[i][i+1])
                    summen.append(A[i-1][i])
                    summen.append(A[i][i-1])
    summen2 = float(summen)
    result = np.sum(summen2)
    return result
        
            
# Denne koden vil ikke fungere, men min tankegang er at jeg ved å konvertere elementene til streng kan sjekke om det siste elementet er 0,. eller "" "".
# Dersom det stemmer skal elementet foran, over, under og bak legges i listen ""summen.""
#Til slutt konverterer jeg elementene i listen til floats og bruker numpy.sum for å summere floatsene."
"def sum_larger(numlist, n):
    sum = 0
    for i in numlist:
        if i > n:   #sjekker om taller er større enn tallet oppgitt, og legger til det tallet om det er større
            sum += i
    return sum";"def car_type(n_pass, wt, person):
    if person == True:
        if n_pass <= 8:
            return ""M1""
        elif n_pass > 8 and wt <= 5000:
            return ""M2""
        else:
            return ""M3""
    else:
        if wt <= 3500:
            return ""N1""
        elif wt > 3500 and <= 12000:
            return ""N2""
        else:
            return ""N3""";"
def sum_near_whole(A):
    sum = 0
    for i in range(len(A)):
        for j in range(len(A[i])): #siden radene og kolonnene har forskjellig lengde 
            if (A[i+1,j] - int(A[i+1,j]) == 0) or (A[i-1,j] - int(A[i-1,j]) == 0) or A[i,j+1] - int(A[i,j+1]) == 0 or (A[i,j-1] - int(A[i,j-1]) == 0): #sjekker om et tall står ved siden av over eller under et heltall ved å trekke fra int av tallet, siden desimal andel droppes ved omgjøring
                sum += A[i,j] #legger til tallet om en av betingelsene eller flere infris
    return sum"
"import numpy as np
def sum_larger(numlist,n):
    ny_liste = []
    for i in numlist(len(numlist)):
        if numlist[i] > n:
            ny_liste.append(numlist[i])
    sum_ny_liste = np.sum(ny_liste)
    return sum_ny_liste
    
        
    ";"def car_type(n_pass, wt, person):
    
    if person == persontransport:
        if n_pass < 8:
            return M1
        if n_pass > 8 and wt <= 5000:
            return M2
        if n_pass > 8 and wt > 5000:
            return M3
    if person == varetransport:
        if wt <= 3500:
            return N1
        if wt > 3500 and wt < 12000:
            return N2
        if wt > 12000:
            return N3
";"import numpy as np
def sum_near_whole(A):
    ny_liste[]
    for i in A:
        for j in i:
            if A[i][j] == #har null som desimal
                #lete etter tallene rundt og appende de til den nye listen for å så summere elementene i listen. 

    return sum_ny_liste

sum_near_whole(A)"
"def sum_larger(x, n):
    Sum = 0
    for i in range(len(x)):
        if x[i] > n:
            Sum = Sum + x[i]
        else:
            Sum = Sum
    return Sum";"def car_type(n_pass, wt, person):
    if person == False:
        if wt < 3500:
            return ""N1""
        elif wt > 3500 and wt < 12000:
            return ""N2""
        elif wt > 12000:
            return ""N3""
        else:
            return ""not posible""
    if person == True:
        if n_pass <= 7:  #det sto antall sitteplasser uttover førersete i oppgaven så antar at man ikke teller med                   #førersetet da
            return ""M1""
        elif n_pass > 7:
            if wt < 5000:
                return ""M2""
            if wt > 5000:
                return ""M3""
    return";"import numpy as np
def sum_near_whole(A):
    Sum = 0
    for i in range(len(A)):
        for j in range(len(A[i])):
            if int(A[i:j]) == S[i:j]:
                if i == 0:
                    Sum = Sum + A[(i-1):j]
                if i == A[len(A)]:
                    Sum = Sum + A[(i+1):j]
                if j == 0:
                    Sum = Sum + A[i:(j+1)]
                if j == len(A[i]):
                    Sum = Sum + A[i:(j-1)]
                elif 0 < i < A[len(a)]:
                    Sum = Sum + A[(i-1):j] + A[(i+1):j]
                elif 0 < j < len(A[i]):
                    Sum = Sum + A[i:(j+1)] + A[i:(j-1)]
    return Sum"
"def sum_larger(numlist, n):
    sum = 0
    for i in numlist:
        if i> n:
            sum += i
    return sum
    ";"def car_type(n_pass, wt, person):
    if person == True:
        if n_pass > 8 and wt > 5000:
            return ""M3""
        if n_pass > 8 and wt < 5000:
            return ""M2""
        else:
            return ""M1""
    else:
        if wt < 12000:
            return ""N3""
        elif wt >= 3500:
            return ""N2""
        else:
            return ""N1""";"def sum_near_whole(A):
    sum = 0
    s = set()
    for i in range(len(A) - 1):
        for j in range(len(A[i]) - 1):
            if str(A[i][j])[2] == ('0' or ''):
                s.add(A[i][j+1])
                s.add(A[i+1][j])
                s.add(A[i][j-1])
                s.add(A[i-1][j])
    for x in s:
        sum += x
    return sum
    # her antar jeg at samme desimaltall ikke står flere steder i A
                "
"def sum_larger(numlist, n):
    sum = 0
    for num in numlist:
        if numlist[num] > n:
            sum += numlist[num]
    return sum";"def car_type(n_pass, wt, person):   #Jeg går utifra at sitteplasser (n_pass) og vekten (wt) blir lagt inn som et tall
    vic = """"
    if person == True:
        vic += ""M""
        
        if n_pass <= 8:
            vic += ""1""
        elif n_pass > 8 and wt <= 5000:   
            vic += ""2""
        else:
            vic += ""3""
        
    else:
        vic += ""N""
        
        if wt <= 3500:
            vic += ""1""
        elif 3500 < wt >= 12000:
            vic += ""2""
        else:
            vic += ""3""
            
    return vic
    ";"def sum_near_whole(A):
    import numpy as np
    sum = 0
    indx = 0
    for i in A:
        for j in A[i]:
            if j

    return sum"
"def sum_larger(numlist,n):
    res = 0
    for num in numlist:
        if num > n:
            res += num
    return res
    ";"def car_type(n_pass, wt, person):
    if person:    
        if n_pass <= 8:
            return ""M1""
        elif n_pass > 8 and wt <= 5000:
            return ""M2""
        else:
            return ""M3""
    else:
        if wt <= 3500:
            return ""N1""
        elif wt <= 12000:
            return ""N2""
        else:
            return ""N3""";"def sum_nearwhole(A):
    result = 0
    for i in range(len(A)):
        for j in range(len(A[i])):
            if (A[i][j] / A[i][j] == int(A[i][j]) / A[i][j]) or A[i][j] == 0:
                if i < len(A) and j < len(A[i]):
                    result += A[i][j+1] + A[i+1][j]
                if i < len(A) and j == len(A[i]):
                    result += A[i+1][j]
                if i == len(A) and j < len(A[i]):
                    reult += A[i][j+1]
                if j < 0:
                    result += A[i][j-1]
    return result"
"
def sum_larger(numlist, n):
    sum=0
    
    for tall in numlist:
        if tall>n:
            sum+=tall   #legger til tallet i summen om det er større enn ""n""
    
    return sum
";"
def car_type(n_pass, wt, person):
    
    
    if person==True:
        
        if n_pass<=8:
            return ""M1""
        else:
            if wt<=5000:
                return ""M2""
            else:
                return ""M3""
                
    
    if person==False:
        
        if wt<=3500:
            return ""N1""
        elif wt<=12000:
            return ""N2""
        else:
            return ""N3""
    
    
    
    
    
    
    
";"import numpy as np

def er_heltall(tall):   #Denne funksjonen finner ut om et tall slutter på "",0"" eller ikke
    if (tall*10)%10==0:
        return True
    else return False



def sum_near_whole(A):
    res=[]          #lager en liste til å legge inn verdier.
    sum=0
    
    for rad in A:           #Lager en nøstet for-løkke, for å legge til verdier til høyre og venstre.
        
        for i in range(len(rad)):   #Har med dette to indexer som representerer en plass i arrayet.
            
            if er_heltall(A[rad][i]):   #Tester om tallet på den plassen er et heltall.
                try:        #Bruker try for å unngå error index out of range. Om index ikke finnes går koden videre.
                    res.append(A[rad][i+1]) #Appender tallet som ligger til høyre.
                try:
                    if i!=0:                        #Appender kun hvis i!=0, fordi [i-1] vil ellers bli [-1] som er siste elementet i lista.
                        res.append(A[rad][i-1])     #Appender tallet som ligger til venstre.
    
    
    for r in range(len(A)):  #Lager enda en nøstet for-løkke, for å legge til verdier opp og ned.
        
        for j in range(len(A[0])):
            
            if er_heltall(A[r][j]):
                try:
                    res.append(A[r+1][j])
                try:
                    if r!=0:
                        res.append(A[r-1][j])       #Appender kun hvis r!=0 av samme grunn som isted.
        
    
    
    for tall in res:    #Summerer alle tallene som ligger ved et heltall.
        sum+=tall
        
    
    return sum
    
    

    "
"def sum_larger(numlist, n):
    
    ny_liste= []
    
    for i in numlist:
        if i > n:
            ny_liste.append(n) 
            #lager liste med bare tall som er større enn n
            
    summen = sum(ny_liste) #summerer alle tallene som er større enn n

    return summen
            
    ";"def car_type(n_pass, wt, person):
    
    if person == true: #persontransport vil gå inn her
        if n_pass <= 7:
            return ""M1""
        elif n_pass ==8 and wt <= 5000:
            return ""M2""
        else:
            return ""M3""
    
    # skjekker nå varetransport
    
    if totalvekt <= 3500:
        return ""N1""
    elif totalvekt <= 12000:
        return ""N2""
    else:
        return ""N3""
        ";"def sum_near_whole(A):
    
    tall = [] #liste med tall som skal summeres
    
    for row in A:
        for e in row:
            if int(e) == e: #skjekker om e er et heltall
                tall.append(row[e+1]) #legger til tallene på h.side av e
                tall.append(row[e-1]) #legger til tallene på v.side av e
                tall.append(A[row-1][e]) #legger til tallet over e
                tall.append(A[row+1][e]) #legger til tallet under e
    
    tall = set(tall) #fjerner duplikater
    summ = sum(list(tall)) #summen av tallene
    
    return summ
    
#samme kode, men skjekker om tallene rundt eksisterer, slik at vi skal unngå å få feilmelding.
    
def sum_near_whole(A):
    
    tall = [] 
    
    for row in A:
        for e in row:
            if int(e) == e: 
                if 0 < row < len(A) and 0 < e < len(row):
                    #E ligger i midten
                    tall.append(row[e+1]) 
                    tall.append(row[e-1]) 
                    tall.append(A[row-1][e]) 
                    tall.append(A[row+1][e]) 
                if row == 0:  #Øverste rad
                    tall.append(A[row+1][e])
                    if 0 < e < len(row): #e er ikke på kanten
                        tall.append(row[e+1]) 
                        tall.append(row[e-1]) 
                    elif e == 0:# er på v.side
                        tall.append(row[e+1]) 
                    else: #e er på h.side
                        tall.append(row[e-1]) 
                if row == len(A): #Nederste rad
                    tall.append(A[row-1][e])
                    if 0 < e < len(row):
                        tall.append(row[e+1]) 
                        tall.append(row[e-1]) 
                    elif: e == 0:
                        tall.append(row[e+1]) 
                    else:
                        tall.append(row[e-1]) 
    
    tall = set(tall) 
    summ = sum(list(tall)) 
    
    return summ
    
"
"def sum_larger(numlist, n):
    summen = 0
    for tall in numlist:
        if tall > n:
            summen += tall
    
    return summen";"def car_type(n_pass, wt, person):
    if person == False:
        if wt > 12000:
            return ""N3""
        elif wt > 3500:
            return ""N2""
        else:
            return ""N1""
    elif n_pass > 8 and wt > 5000:
        return ""M3""
    elif n_pass > 8:
        return ""M2""
    else:
        return ""M1""
        ";"import numpy as np

def sum_near_whole(A):
    Summen = 0
    en_dim = []                 #Prøver å lage en 2d liste hvor de innerste listene er radene og kolonnene
    for rad in A:
        en_dim.append(rad)
    
    for j in range(len(A[0])):
        en_dim.append(A[:,j])     #Legger til kolonnene
        
    for liste in en_dim:
        Sett = {}
        for i in range((len(liste))-1):
            if len(str(liste[i])) == 1:
                Sett.add(i+1)
            if len(str(liste[i+1])) == 1:
                Sett.add(i)
            
        Summen += sum(sett)
    
    return Summen

    
                
                
            "
"def sum_larger(numlist, n):
    resultat = 0
    for tall in numlist:
        if tall > n:
            resultat += tall
    return resultat ";"def car_type(n_pass, wt, person):
    if person = True:
        if n_pass <= 8:
            return ""M1""
        elif wt <= 5000:
            return ""M2""
        else:
            return ""M3""
    else:
        if wt <= 3500:
            return ""N1""
        elif wt > 3500 and wt <= 12000:
            return ""N2""
        else:
            return ""N3""
    ";"def sum_near_whole(A):
    result= 0
    for rad in A:
        for nr in rad:
            if nr == int(nr):
                result = result + A[rad][[nr]-1] + A[rad][[nr]+1] + A[[rad]-1][nr] + A[[rad]+1][nr]
    return result
    
#Har problemer med å finne ut av hvordan jeg skal unngå at samme tall blir lagt inn i resultat. Kunne evt. lagt alle tallene inn i en liste og sjekke om alle tallene var unike, og deretter summert tallene i lista, men det føles ikke helt riktig ut å gjøre hehe. 
    
print(""God Jul:)"")
"
"import numpy as np

def sum_larger(numlist,n):
    result = 0
    for i in range(len(numlist)):
        if numlist[i]>n: 
            numlist[i] = int(numlist[i])
            result += numlist[i]
    return result 
        ";"def car_type(n_pass,wt,person):
    if person == True: #persontransport
        if n_pass <= 8: 
            print('M1')
        elif n_pass > 8 and wt <= 5000: 
            print('M2')
        elif n_pass > 8 and wt > 5000: 
            print('M3')
    else:               #varetransport 
        if wt <= 3500: 
            print('N1')
        elif 3500 < wt <= 12000: 
            print('N2')
        elif wt > 12000: 
            print('N3')

        ";"import numpy as np

def sum_near_whole(A): 
    Ny_A = np.array[]
    #finne indeksplassene med tall som står over, under eller ved siden av et helt tall
    For i in range(len(A)): 
        for j in range(len(A[i])):
            if [i][j] not in Ny_A:  #sjekke plassering 
                if ([i][j-1] == #helt tall 
                or [i][j-1] == #helt tall 
                or [i-1][j] == #helt tall 
                or [i+1][j] == #helt tall): 
                Ny_A.append(A[i][j]) #legge de til i det nye arrayet.
    Ny_A = sum(Ny_A) #summerer verdiene i arrayet
    return Ny_A
    "
"def sum_larger(numlist,n):
    sum = 0
    for num in numlist:
        if num > n:
            sum += num
    return sum";"def car_type(n_pass,wt,person):
    if person == True:
        if n_pass =< 8:
            print('M1')
        elif:
            wt =< 5000:
                print('M2')
        else:
            print('M3')
    if person == False:
        if wt=< 3500:
            print('N1')
        elif wt =< 12000:
            print('N2')
        else:
            print('N3')
            ";"import numpy as np

def sum_near_whole(A):
    value = []
    summen = 0
    for list in A:
        for num in list:
            if num == int(num):
                rad_v = A[list][num-1] 
                rad_h = A[list][num+1]
                col_o = A[list-1][num] 
                col_u = A[list+1][num]
                value.append(rad_v)
                value.append(rad_h)
                value.append(col_o)
                value.append(col_u)
                    summen += np.sum(set(value))
    return summen"
"def sum_larger(numlist, n):
    output = 0
    for num in numlist:
        if num > n:
            output += num
    return output";"def car_type(n_pass, wt, person):
    if person:
        if n_pass <= 8:
            category = ""M1""
        elif wt <= 5000:
            category = ""M2""
        else:
            category = ""M3""
    else:
        if wt < 3500:
            category = ""N1""
        elif wt < 12000:
            category = ""N2""
        else:
            category = ""N3""
    return category";"def sum_near_whole(A):
    coords = []
    output = 0
    for i in range(len(A)):
        for j in range(len(A[i])):
            if A[i,j] == int(A[i,j]):
                n = 0
                while n < 4:
                    n += 1
                    y = i
                    x = j
                    if n == 0:
                        y = i-1
                    elif n == 1:
                        y = i+1
                    elif n == 2:
                        x = j-1
                    else:
                        x = j+1
                    if (y,x) in coords:
                        continue
                    try:
                        output += A[y,x]
                        coords.append((y,x))
                    except:
                        continue
    return output"
"def sum_larger(numlist,n):
    summen=0
    
    for tall in numlist:
        if tall>n:
        summen+=tall    
    
    return summen";"def car_type(n_pass,wt,person):
    if person==True:
        if n_pass>8 and wt>5000:
            return ""M3""
        elif n_pass>8 and wt<=5000:
            return ""M2""
        
        else:
            return ""M1""
            
            
    if person==False:
        if wt>12000:
            return ""N3""
            
        elif wt>3500 and wt<=12000:
            return ""N2""
            
        else:
            return ""N1""";"def sum_near_whole(A):
    summen=[]
    
    for i in range(len(A)):
        
        for j in range(len(A[i])):  #Går gjennom alle elementer i todlisten
            if A[i][j]%int(A[i][j])==0         #Sjekker om elementet er et heltall
                summen.append(A[i+1][j]+A[i-1][j]+A[i][j+1]+A[i][j-1])         
                
                             # I linje 8 forsøker jeg å legge til elementene ved siden                                av og over       
    ferdigsum=set(summen)   #Tar hensyn til at tallet kun skal med i summen en gang
    SUMMEN=sum(ferdigsum)
    
    return SUMMEN"
