"def sum_except(numlist, n):
    if n in numlist:          #sjekker om n er i listen
        numlist.replace(n, 0) #n i liste, erstat n med null så sum ikke endret
        s = sum(numlist)      # Definerer en sum som variabel som kan returneres
    else:                     
        s = sum(numlist)   #Variabel som kan returneres dersom n ikke i liste
    return s               # vil return ikke print
";"def ok_size(length, width, intl):
    if intl == True:                    #sjekker om internasjonal(True) eller ikke(False)
        if 100.0<=length<=110.0 and 64.0<=width<=75.0: #ser om lengde OG bredde er innenfor krav
            acceptable = True           #Definerer en variabel acceptable
        else:       
            acceptable = False          #False dersom ikke lengden gjelder
    else:                               
        if 90.0<=lengde<=120.0 and 45.0<=width<=90.0:#kan også gjøre float(verdi) herog på tidligere if
            acceptable = True
        else:
            acceptable = False
    return acceptable  #returnerer acceptable, burde gi False eller True basert på if setningenes                      oppfylling";"# Antar det ikke trengs å importe numpy grunnet kodeblock over som allerede har gjort det
def count_local_min(A):
    p = A[i,j]  #Definerer et variabel med rad= i og kolonne = j
    Antall = 0    #opretter en 0 verdi for antall minima
    for p in A:             #Prøver å lete gjennom hele A
        if p <= A[i-1,j] and A[i+ 1,j] and A[i,j+1] and A[i,j-1]:   #ser på alle punktene rundt punktet
            Antall += 1 #Legger til 1 for hver kjøring av if setningen,for å telle antall lokale minima
    return f'Antall lokale minima funnet i arrayet A er: {Antall}' # greit å få det litt pent
    
    # på linje 5 er det forsøkt å se rundt alle punktene altså radplass-1, sammekolonne og radplass+1, sammekolonne og samme radplass, kolonneplass over og samme radplass, kolonneplass over";11775
"def sum_except(numlist, n):
    for i in range(len(numlist)):
        if numlist[i] == n:
            numlist[i] = 0
    return numlist.sum()
    ";"def ok_size(length, width, intl):
    l_ok = False
    w_ok = False
    if intl == True:
        if length >= 100 and length <= 110:
            l_ok = True
        if width >= 64 and width <= 75:
            w_ok = True
    else:
        if length >= 90 and length <= 120:
            l_ok = True
        if width >= 45 and width <= 90:
            w_ok = True
    return l_ok and w_ok";"def count_local_min(A):
    count = 0
    for i in range(len(A)):
        for j in range(len(A[i])):
            is_ok = True
            try:
                if A[i,j] > A[i,j+1]:
                    is_ok = False
            except IndexError:
                pass
             try:
                if   A[i,j] > A[i,j-1]:
                    is_ok = False
            except IndexError:
                pass
             try:
                if A[i,j] > A[i+1,j]:
                    is_ok = False
            except IndexError:
                pass
             try:
                if A[i,j] > A[i-1,j]:
                    is_ok = False
            except IndexError:
                pass
            try:
                if A[i,j] > A[i+1,j+1]:
                    is_ok = False
            except IndexError:
                pass
            try:
                if A[i,j] > A[i+1,j-1]:
                    is_ok = False
            except IndexError:
                pass
            try:
                if A[i,j] > A[i-1, j+1]:
                    is_ok = False
            except IndexError:
                pass
            try:
                if A[i,j] > A[i-1, j-1]:
                    is_ok = False
            except IndexError:
                pass
            if is_ok:
                count += 1
    return count";8501
"def sum_except(numlist,n):
    for i in range(0,len(numlist)):
        if n==numlist[i]
            numlist.pop(i)
    return numlist";"def ok_size(length,width,intl):
    if intl==True:
        if (100<=length<=100) and (64<=width<=75):
            return True
        else:
            return False
    else:
        if (90<=length<=120) and (45<=width<=90):
            return True
        else:
            return False";"def count_local_min(A):
    lokaleminima=[]
    for i in range(len(A)):
        for j in range(len(A[i])):
            if i==0:
                if j==0:
                    if A[i][j]<A[i][j+1] and A[i][j]<A[i+1][j+1] and A[i][j]<A[i+1][j]:
                        lokaleminima.append(A[i][j])
                elif j==len(A[i]-1):       
                    if A[i][j]<A[i][j-1] and A[i][j]<A[i+1][j-1] and A[i][j]<A[i+1][j]:
                        lokaleminima.append(A[i][j])
                else:
                    if A[i][j]<A[i][j+1] and A[i][j]<A[i][j-1]:
                        if A[i][j]<A[i+1][j] and A[i][j]<A[i+1][j-1] and A[i][j]<A[i+1][j+1]:
                            lokaleminima.append(A[i][j])
            elif:
                if i==(len(A)-1):
                    if j==0:
                        if A[i][j]<A[i][j+1] and A[i][j]<A[i-1][j+1] and A[i][j]<A[i-1][j]:
                            lokaleminima.append(A[i][j])
                elif j==len(A[i]-1):       
                    if A[i][j]<A[i][j-1] and A[i][j]<A[i-1][j-1] and A[i][j]<A[i-1][j]:
                            lokaleminima.append(A[i][j])
                else:
                    if A[i][j]<A[i][j+1] and A[i][j]<A[i][j-1]:
                        if A[i][j]<A[i-1][j] and A[i][j]<A[i-1][j-1] and A[i][j]<A[i-1][j+1]:
                            lokaleminima.append(A[i][j])
                
                
            else:
                if A[i][j]<A[i][j+1] and A[i][j]<A[i][j-1]:
                    if A[i][j]<A[i+1][j] and A[i][j]<A[i+1][j-1] and A[i][j]<A[i+1][j+1]:
                        if A[i][j]<A[i-1][j] and A[i][j]<A[i-1][j-1] and A[i][j]<A[i-1][j+1]:
                            lokaleminima.append(A[i][j])
    return len(lokaleminima)
    
    #Dette ble ikke særlig pen kode...
 ";10387
"import numpy as np

def sum_except(numlist,n):
    for i in range(len(numlist)-1):
        if numlist[i]==n:
            numlist[i]=0
    return numlist
    summen = np.sum(numlist)
    return summen
    
    
def sum_except(numlist,n):
    for i in range(len(numlist)-1):
        if numlist[i]==n:
            numlist.remove(n)
    return sum(numlist)
        
            
        ";"def ok_size(length,width,intl):
    if intl == True:
        if (100<= float(length)<=110):
            return True
        else:
            return False
    elif intl == False:
        if (64<=float(width)<=90):
            return True
        else: 
            return False
            
    ";"count_local_min(A):
    result = 0
    for i in range(1,len(A[i])-1):
        for j in range(1,A[j]-1):
            if A[i][j] < (A[i-1][j-1] and A[i-1][j] and A[i-1][j+1] and
                          A[i][j-1] and A[i][j+1] and A[i+1][j-1] and
                          A[i+1][j] and A[i+1][j+1]):
                              result+=1
    return result
                        ";13298
"
    
def sum_except(numlist,n):
    liste = []
    for i in numlist: 
        if i != n:
            liste.append(i)
        else: 
            liste.append(0)
            
    return sum(liste)
        
        ";"def ok_size(length, width, intl):
    result = True
    
    if intl == True: 
        if (100 <= length <= 110) and if (64 <= width <= 75):
            result = True
        else: 
            result = False
    else: 
        if (90 <= length <= 120) and if (45 <= width <= 90):
            result = True
        else: 
            result = False
    
    return result 
";"import numpy as np 

def count_local_min(A):
    
    minima = 0
    for row in A: 
        for col in A: 
            result = True
            if A[row][col] > (A[row][col-1] or A[row][col+1]): 
                result = False 
            elif A[row][col] > (A[row-1][col] or A[row+1][col]):      #Linjene 
                result = False
            elif A[row][col > (A[row-1][col-1]or A[row+1][col+1]]):
                result = False 
            elif A[row][col > (A[row+1][col-1]or A[row+1][col+1]]):
                result = False 
            if result == True: 
                minima +=1
            
    return minima
    
";10908
"def sum_except(numlist, n):
    for i in numlist():
    summen = """"
    i = 0 
        if n in numlist:
            new_list = numlist.remove(n)
            summen += [i]
        else:
            new_list = numlist
            summen += [i]
    return summen 
    
sum_except([3,4,3,7], 3)";"def ok_size(length, width, intl):
   
    length = float(length)
    width = float(width)

    if ((lenght >= 90.0) and (lenght <= 120.0)) and ((width >= 45.0) and (width <= 90.0)):
        return True
    
        if ((lenght >= 100.0) and (lenght <= 110.0)) and ((width >= 64.0) and (width <= 75.0)) and (intl == True):
            return (f""Banen kan brukes i en internasjonal kamp"")
       
        else ((lenght >= 100.0) and (lenght <= 110.0)) and ((width >= 64.0) and (width <= 75.0)) and (intl == False):
            return (f""Banen kan ikke brukes i en internasjonal kamp, men har akseptabel størrelse"")
    else:
        return False

";"import numpy as np
def count_local_min(A):
    new_array = []
    i = 0
    if i > A[1:-1,1:-1]
        for i in range(5):
            new_array = [i]
            i += min(new_array)
        return new_array 
    else:
        return A
    ant_lokale_min = len(new_array)

print(ant_lokale_min)
        
";7593
"
def sum_except(numlist, n):
    summen = 0
            
    for tall in range(len(numlist)):
        if numlist[tall] != n:
            summen += numlist[tall]
            
    return summen 
    ";"
def ok_size(length, width, intl):
    
    
    if intl == True and float(110) >= length >= float(100) and  float(75) >= width >= float(64):
        return True
     
    elif int == False and float(120) >= length >= float(90) and float(90) >= width>= float(45):
        return True
        
    else:
        return False
        
        ";"import numpy as np

def count_local_min(A):
    liste = []
    for liste in range(len(A)):
        minste_tall = min(A[liste])
        maks_tall = max(A[liste])
        
        if minste_tall < liste[1][:3]
            
            liste.append()
        
        
    return len(liste)";9815
"def sum_except(numlist,n):  #alternativ 1
    for i in numlist:
        if i == n:
            numlist.remove(i)
    return sum(numlist)
    
def sum_except(numlist,n):  #alternativ 2
    return sum([i for i in numlist if i != n])";"def ok_size(length,width,intl):
    if intl == False:
        if length >= 90.0 and length <= 120.0:              #Nasjonal
            if width >= 45.0  and width <= 90.0:
                return True
    elif intl:
        if length >= 100.0 and length <= 110.0:            #Internasjonal
            if width >= 64.0 and width <= 75.0:
                return True
    
    return False
            ";"#Har forsøkt å lage to versjoner, hvor ingen av dem produserer et bra resultat


#Variant 1, koden kommer til å støtte på feil som blant annet IndexError, så den funker altså ikke.

def find_lowest(old,new):
    return True if old <= new else False

def find_neighbors(list1,list2,list3=['']):
    potential_minima, index_of_pm = min(list1), list1.index(min(list1))
    if list3 is not ['']:
        pass #finn minimum med tre lister, skal returnere True om punktet er minima
        
    else:
        pass #finn minimum med to lister, skal returnere True om punktet er minima
        
    return result #True/False

def count_local_min(A):
    amount_of_minima = 0
    for lists in A:
        if lists == A[0]:
            list1, list2 = A[0],A[1]
            if find_lowest(min(list1),min(list2)) == True:
                if find_neighbors(list1,list2) == True:
                    amount_of_minima += 1
        
        elif lists is not A[-1]:  
            list1 = A[A.index(lists)] 
            list2 = A[A.index(lists)-1]
            list3 = A[A.index(lists)+1]
            if ((find_lowest(min(list1),min(list2))) == (find_lowest(min(list1),min(list3)))): #Denne funksjonen funker ikke, feil vil opptre om min(list3) er mindre enn min(list1), men utenfor minima området. Har den med bare for å vise hvordan det kunne ha gått med en if setning.
                if find_neighbors(list1,list2,list3) == True:
                    amount_of_minima += 1
            
            
        else:
            list1,list2 = A[-1],A[-2]
            if find_lowest(min(list1),min(list2)) == True:
                if find_neighbors(list1,list2) == True:
                    amount_of_minima += 1
        
    return amount_of_minima
            
            
#Variant 2, uferdig.      

import numpy as np

def count_local_min(A):
    minima_count = 0
    try:
        for i in A:
            minima,min_index = min(i),A.index(min(i))
            #Gjør noe her...
        
    except IndexError:
        print('Maksimaet ligger potensielt ved en endepunkt i matrisen, og jeg har ikke anelse hvordan det løses')
    
    return minima_count
";12206
"def sum_except(numlist, n):
    summen = 0
    for i in numlist:
        if i == n:
            numlist.remove(n)
         else:
             summen += i
             
    return summen
    
print(sum_except([3,4,3,7], 3))        ";"def ok_size(lenght, width, intl):
    if intl == True:
        if ((lenght >= 100 and lenght <= 110) 
            and (width >= 64 and width <= 75)):
            return True
        else: 
            return False
    
    else intl != True:
        if ((lenght >= 90 and lenght <= 120) 
            and (width >= 45 and width <= 90)):
            return True
        else: 
            return False

";"def count_local_min(A):
    lokale_minimum = 0
    for i in A:             #For alle lister i matrisen
        for j in A[i]:      #For alle indekser i listene i matrisen
        
        if A[i] == 0 or A[i] == -1:     #For øverste og nederste linje
            if A[i][j] == 0 or A[i][j] == -1: #Ytterpunkter
                if (A[i][j] < A[i][j+1]) and (A[i][j] < A[i+1][j]):
                    lokale_minimum += 1
                
        else:
            if A[i][j] == 0 or A[i][j] == -1:
                if (A[i][j] < A[i][j+1]) and (A[i][j] < (A[i+1][j] and A[i-1][j])):
                    lokale_minimum +=1
                    
                else:
                    ((A[i][j])<(A[i][j-1]) and (A[i][j+1])))
                    and ((A[i][j])<((A[i+1][j]) and (A[i-1][j]))):
                    lokale_minimum += 1
                    
    return lokale_minimum
    
    
#Forklaring:
#Hvis indkesen i den gitte listen i matrisen er den minste av den og de ved siden, OG hvis den indeksen er den minste av den og den samme indeksen i listen før og listen etter, vil denne indeksen være et lokalt minimum. 

#Lage rforskejllige if-setninger ut ifra om indeksen ligger på ""kanten"" av matrisen eller ikke. F.eks. hvis indeksen ligger i et hjørne av matrisen trenger bare indeksen ved siden av og indeksen over/under å være større.";11440
"Def sum_except(numlist, n):
    final_sum=0
    for i in range ((len(numlist))-1):
        if (int(numlist[i]))!=(n):
            final_sum+=(int(numlist[i]))
    return (final_sum)
            ";"Def ok_size(length,width,intl):
    if intl == True:
        if 110>=length>=100:
            if 75>=width>=64:
                return (True)
    elif intl == False:
        if 120>=length>=90:
            if 90>=width>=45:
                return (True)
    else:
        return (False)
    ";"importy numpy as np
A=np.array
Def count_local_min(A):
    listo=[]
    for j in A:
        if 3>=j>=1:
            for i in j:
                if 3>=i>=1:
                    if a[j,i]<=a[j-1,i]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i]:
                        listo.append[a[j,i]]
                    if a[j,i<=a[j,i+1]]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i+1]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i+1]:
                        listo.append[a[j,i]]
                    if a[j,i<=a[j,i-1]]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i-1]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i-1]:
                        listo.append[a[j,i]]
                elif i==0:
                    if a[j,i]<=a[j,i+1]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i]]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i+1]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i+1]:
                        listo.append[a[j,i]]
                else:
                    if a[j,i]<=a[j,i-1]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i]]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i-1]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i-1]:
                        listo.append[a[j,i]]
        elif j==0:
            for i in j:
                if 3>=i>=1:
                    if a[j,i]<=a[j+1,i]:
                        listo.append[a[j,i]]
                    if a[j,i<=a[j,i+1]]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i+1]:
                        listo.append[a[j,i]]
                    if a[j,i<=a[j,i-1]]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i-1]:
                        listo.append[a[j,i]]
                elif i==0:
                    if a[j,i]<=a[j,i+1]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i]]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i+1]:
                        listo.append[a[j,i]]
                else:
                    if a[j,i]<=a[j,i-1]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i]]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j+1,i-1]:
                        listo.append[a[j,i]]
        else:
            for i in j:
                if 3>=i>=1:
                    if a[j,i]<=a[j-1,i]:
                        listo.append[a[j,i]]
                    if a[j,i<=a[j,i+1]]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i+1]:
                        listo.append[a[j,i]]
                    if a[j,i<=a[j,i-1]]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i-1]:
                        listo.append[a[j,i]]
                elif i==0:
                    if a[j,i]<=a[j,i+1]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i+1]:
                        listo.append[a[j,i]]
                else:
                    if a[j,i]<=a[j,i-1]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i]:
                        listo.append[a[j,i]]
                    if a[j,i]<=a[j-1,i-1]:
                        listo.append[a[j,i]]
    for b in listo:
        if listo.count(b)>=2:
            listo.remove(b)
        results=int(len(listo))
return (results)
    
            
                
    ";9839
"def sum_except(numlist,n):
    summen = 0
    lst = []
        if n not in lst:
            summen = sum([numlist])
        else:
            summen = (sum([numlist])-n)
            
    return summen";"def ok_size(length, width, intl):
    l_min = 90
    l_max = 120
    b_min = 45
    b_max = 90
    if l_min =< float(lenght) =< l_max and b_min =< float(width) =< b_max and intl != True:
        return True
        elif intl == True:
            
    else:
        return False

    ";"import numpy as np

def count_local_min(A):
    
    return ";11069
"def sum_except(numlist,n):
    sum = 0
    for num in numlist:
        if num != n:
            sum += num
    return sum
";"def ok_size(length, width, intl):
    if intl == True:
        if (100 <= length <= 110) and (64 <= width <= 75):
            return True
        else:
            return False
    elif intl == False:
        if (90 <= length <= 120) and (45 <= width <= 90):
            return True
        else:
            return False
";"#har prøvd å lage en kode hvor man først finner et enkelttilfelle for lokalt minimumspunkt hvor indeksering er riktig, for å deretter lage et unntak som man kan iterere gjennom hvis indeksfeil oppstår. Vet ikke om denne fungerer, men har prøvd, og har også fått med en del relevante funksjoner

import numpy as np
def count_local_min(A):
    counter = 0
    try:
        for rad in A:
            loc_min_rad = min(rad)
            for i in range(len(rad)):
                if loc_min_rad < (A[rad-1][rad[i-1] and A[rad-1][rad[i] and A[rad-1][rad[i+1])and loc_min_rad < (A[rad+1][rad[i-1] and A[rad+1][rad[i] and A[rad+1][rad[i+1]):
                    counter += 1
                
              
                
    except IndexError:
        for rad in A:
            loc_min_rad = min(rad)
            for i in range(len(rad)):
                if (loc_min_rad<(A[rad-1][rad[i-1] and A[rad-1][rad[i] and A[rad-1][rad[i+1])):
                    counter += 1
                elif (loc_min_rad<(A[rad-1][rad[i] and A[rad-1][rad[i+1])):
                    counter += 1
                elif (loc_min_rad<(A[rad-1][rad[i-1] and A[rad-1][rad[i])):
                    counter += 1
                elif (loc_min_rad < (A[rad+1][rad[i] and A[rad+1][rad[i+1])):
                    counter += 1
                elif (loc_min_rad <(A[rad+1][rad[i-1] and A[rad+1][rad[i])):
                    counter += 1
                elif (loc_min_rad<(A[rad-1][rad[i-1] and A[rad-1][rad[i])):
                    counter += 1
                elif(loc_min_rad<(A[rad-1][rad[i-1] and A[rad-1][rad[i]) and loc_min_rad< (A[rad+1][rad[i-1] and A[rad+1][rad[i])):
                    counter += 1
                elif(loc_min_rad < (A[rad+1][rad[i-1] and A[rad+1][rad[i] and A[rad+1][rad[i+1])):
                    counter += 1
                elif(loc_min_rad<(A[rad-1][rad[i] and A[rad-1][rad[i+1]) and loc_min_rad< (A[rad+1][rad[i] and A[rad+1][rad[i+1])):
                    counter += 1
    return counter        
    ";10174
"def sum_except(numlist, n):
        resultat = 0
        for tall in numlist:
            if tall != n:
                resultat+=tall
            else:
                resultat+=0
        return resultat";"def ok_size(length, width, intl):
    if 90 <= length <= 120 and 45 =< width <= 90 and intl == False:
        return True
    elif 100 <= length <= 110 and 64 =< width <= 75 and intl == True:
        return True
    else:
        return False";"def count_local_min(A):
    minimumer = []
    for i in A:
        for j in A[i]:
            if A[i,j] < A[i-1][j-1] and A[i,j] < A[i-1][j] and A[i,j] < A[i-1][j+1] and A[i,j] < A[i][j-1] and A[i,j] < A[i][j+1] and A[i,j] < A[i+1][j-1] and A[i,j] < A[i+1][j] and A[i,j] < A[i+1][j+1]:
                minimumer.append(A[i,j])
    return(len(minimumer))";10055
"def sum_except(numlist,n):
    summ = 0
    for num in numlist:
        if (num != n):
            summ += num
    return summ
";"def ok_size(length,width,intl):
    if (intl == True):
        if (length <= 110) and (length >= 100) and (width >= 64) and (width <= 75):
            return True
        else:
            return False
    else:
        if (length <= 120) and (length >= 90) and (width >= 45) and (width <= 90):
            return True
        else:
            return False";"def count_local_min(A): #Assuming numpy imported already
    summ = 0
    for i in range(len(A)):
        for j in range(len(A[i])):
            if (i == 0 and j == 0): #Top left corner
                neighbours = np.array([A[i+1,j],A[i+1,j+1],A[i,j+1]]) 
                if A[i,j] <= np.min(neighbours):
                    summ += 1
            elif (i == 0 and j == len(A[i])-1): #Top right corner
                neighbours = np.array([A[i,j-1],A[i+1,j-1],A[i+1,j]])
                if A[i,j] <= np.min(neighbours):
                    summ += 1
            elif (i == len(A)-1 and j == 0): #Bottom left corner
                neighbours = np.array([A[i,j+1],A[i-1,j],A[i-1,j+1]])
                if A[i,j] <= np.min(neighbours):
                    summ += 1
            elif (i == len(A)-1 and j == len(A[i])-1): #Bottom right corner
                neighbours = np.array([A[i-1,j],A[i-1,j-1],A[i,j-1]])
                if A[i,j] <= np.min(neighbours):
                    summ += 1
            elif (i == 0): #Top row
                neighbours = np.array([A[i+1,j],A[i+1,j+1],A[i+1,j-1],A[i,j+1],A[i,j-1]])
                if A[i,j] <= np.min(neighbours):
                    summ += 1
            elif (i == len(A)-1): #Bottom row
                neighbours = np.array([A[i,j+1],A[i,j-1],A[i-1,j-1],A[i-1,j],A[i-1,j+1]])
                if A[i,j] <= np.min(neighbours):
                    summ += 1
            elif (j == 0): #Leftmost column
                neighbours = np.array([A[i,j+1],A[i+1,j],A[i-1,j],A[i+1,j+1],A[i-1,j+1]])
                if A[i,j] <= np.min(neighbours):
                    summ += 1
            elif (j == len(A[i])-1): #Rightmost column
                neighbours = np.array([A[i-1,j],A[i+1,j],A[i+1,j-1],A[i-1,j-1],A[i,j-1]])
                if A[i,j] <= np.min(neighbours):
                    summ += 1
            else: #All non-boundary points
                neighbours = np.array([A[i-1,j-1],A[i-1,j],A[i-1,j+1],A[i,j-1],A[i+1,j-1],A[i+1,j],A[i+1,j+1],A[i,j+1]])
                if A[i,j] <= np.min(neighbours):
                    summ += 1
    return summ       
    
                
                
           
                ";7877
"def sum_except(numlist,n):
    x = 0
    for i in range(len(numlist)):
        if numlist[i] != n:
            x += int(numlist[i])
            
    return x";"def ok_size(lenght, width, intl):  
    if intl == True:
        if (100<=lenght<=110) and (64<=width<=75):
            return True
        else:
            return False
    else:
        if(90<=lenght<=120) and (45<=width<=90):
            return True
        else: 
            return False
    
    ";" Løsningen min ble ikke ideel. Prøver å finne enhver situasjon ved enhver index. Dette krever mye kode, så ble ikke ferdig. Men ideen er å sjekke for hver index som har unikt antall nærtliggende tall, som hjørnene. """"""
def count_local_min(A):
    list_of_min = []
    A = A.tolist()
    for i in range(len(A)):
        for j in range(len(A[i])):
            if A[i][j] <= (A[i-1][j] and A[i-1][j-1] and A[i-1][j+1] and A[i][j+1] and A[i][j-1] and A[i+1][j+1] and A[i+1][j] and A[i+1][j+1]):
                list_of_min.append(A[i][j])
            
                elif A[i][i] == [0][0]:
                    if A[0][0] <= (A[1][1] and A[1][0] and A[0][1]):
                        list_of_min.append(A[0][0])
                elif A[i][i] == A[0][-1]:
                    if A[0][-1] <= (A[0][-2] and A[1][-2] and A[1][-1]):
                        list_of_min.append(A[0][-1])
                elif A[i][i] == A[-1][0]:
                    if A[-1][0] <= (A[-1][1] and A[1][0] and A[0][1]):
                        list_of_min.append(A[-1][0])
                elif A[i][i] == A[-1][-1]:
                    if A[-1][-1] <= (A[1][1] and A[1][0] and A[0][1]):
                        list_of_min.append(A[-1][-1])
    return len(list_of_min)
                
                
""""""
        
            if A[i][i] == [0][0]:
                if A[0][0] <= (A[1][1] and A[1][0] and A[0][1]):
                    list_of_min.append(A[0][0])
            elif A[i][i] == A[0][-1]:
                if A[0][-1] <= (A[0][-2] and A[1][-2] and A[1][-1]):
                    list_of_min.append(A[0][-1])
            elif A[i][i] == A[-1][0]:
                if A[-1][0] <= (A[-1][1] and A[1][0] and A[0][1]):
                    list_of_min.append(A[-1][0])
            elif A[i][i] == A[-1][-1]:
                if A[-1][-1] <= (A[1][1] and A[1][0] and A[0][1]):
                    list_of_min.append(A[-1][-1])
                    
            elif A[1+i:i-1][0] <= (A[i][j-1] and A[i][j+1]):
                if A[0][0] <= (A[1][1] and A[1][0] and A[0][1]):
                    list_of_min.append(A[0][0])
            elif A[1+i:i-1][0] <= (A[i][j-1] and A[i][j+1]):
                if A[0][0] <= (A[1][1] and A[1][0] and A[0][1]):
                    list_of_min.append(A[0][0])
            elif A[1+i:i-1][0] <= (A[i][j-1] and A[i][j+1]):
                if A[0][0] <= (A[1][1] and A[1][0] and A[0][1]):
                    list_of_min.append(A[0][0])
            elif A[1+i:i-1][0] <= (A[i][j-1] and A[i][j+1]):
                if A[0][0] <= (A[1][1] and A[1][0] and A[0][1]):
                    list_of_min.append(A[0][0])
                    
            elif A[1+i:i-1][1+j:j-1] <= (A[2+i:2-i][1] and A[1][0] and A[0][1]):
                    list_of_min.append(A[1+i:i-1][1+j:j-1])    
             
    return len(list_of_min)
    ";12270
"def sum_except(numlist, n):
    # Setter opp variabel for summen
    summ = 0
    # Itererer gjennom alle tallene i numlist
    for number in numlist:
        # Legger tallet til i summen dersom de ikke er n
        if number != n:
            summ += number
    
    return summ";"def ok_size(length, width, intl):
    # Setter opp en variabel som settes til False dersom banen ikke følger kravene
    ok = True
    # Sjekker først om intl er True og setter ok til False dersom lengden og bredden ikke er innenfor kravene for internasjonale kamper
    if (intl == True) and (((length < 100) or (length > 110)) or ((width < 64) or (width > 75))):
        ok = False
    # Sjekker så om intl er False og setter ok til False dersom lengden og bredden ikke er innenfor kravene for andre fotballkamper
    elif (intl == False) and (((length < 90) or (length > 120)) or ((width < 45) or (width > 90))):
        ok = False
    
    return ok";"def count_local_min(A):
    # Setter opp variabel for å telle antall minimumspunkt
    antall_min = 0
    # Disse to for løkkene itererer gjennom alle elementene i matrisen
    for i in range(len(A)):
        for j in range(len(A[i]))
            # Setter opp en bool som settes til False dersom vi finner et element rundt vårt valgte element som er mindre
            lavere = True
            # Itererer gjennom de åtte elementene rundt
            for u in range(-1, 2):
                for k in range(-1, 2):
                    # Sjekker om de åtte elementene rundt er i matrisen for å unngå indeksfeil. Her ser jeg også på det valgte punktet, men dette går fint siden verdien blir den samme og lavere dermed ikke settes til False
                    if ((0 <= (j + u) < len(A[i])) and (0 <= (i + k) < len(A))):
                        # Setter lavere til False dersom en verdi rundt er mindre enn det valgte punktet
                        if A[i,j] > A[(i+k), (j+u)]:
                            lavere = False
            
            # Sjekker om lavere har blitt satt til False, hvis den ikke har det har vi funnet et nytt lokalt minimum
            if lavere == True:
                antall_min += 1
    
    return antall_min";8132
"def sum_except(numlist, n):
    sum = 0
    for i in len(numlist):
        if numlist[i] != n:
            sum += numlist[i]
        else: 
            
    return sum 
    ";"def ok_size(lenght, width, intl):
    if intl == True:
        if (100 <= length <= 110) and (64 <= width <= 75):
            return True
        else:
            return False
            
    else:
        if (90 <= length <= 120) and (45 <= width <= 90):
            return True
        else:
            return False
            
            
";"import numpy as np


def count_local_min(A):
    
    
    print(""hello world"")
    
    return";12014
"def sum_except(numlist, n):
    summen = 0
    for num in numlist:
        if num != n:
            summen += num
    
    return summen";"def ok_size(length, width, intl):
    minL = 90.0
    maxL = 120.0
    minW = 45.0
    maxW  = 90.0
    
    if intl:
        minL = 100.0
        maxL = 110.0
        minW = 64.0
        maxW  = 75.0
        
    if length >= minL and length <= maxL:
            if width >= minW and width <= maxW:
                return True
    
    return False";"def count_local_min(A):
    count = 0
    
    for i in range(len(A)):
        for j in range(len(A[i])):
            tall_rundt = []
            tall = A[i][j]
            minima = True # Bool som sier om tall er minima
            
            ## Appender alle tall rundt tallet i egen liste (tar også med selve tallet i hver liste) ##
            tall_rundt.append(A[i][j::-1]) 
            tall_rundt.append(A[i][j:])
            tall_rundt.append(A[i::-1][j])
            tall_rundt.append(A[i:][j])
            
            for el in tall_rundt:
                if len(el)>1: # Dersom lengden til el er større en 1 (altså om det er noen tall ved siden av tallet i den retningen)
                    if el[1] < tall:
                        minima = False
                        break # Om det er et tall rundt som er mindre, er ikke tallet minima og løkken brytes
            
            if minima:
                count += 1
                
    return count";11770
